Looks like that picture concealed these little remote thingies. Regis took one.,"Görünüşe göre bu küçük uzaktan kumandalar, o fotoğrafın arkasında gizli. Regis bir tanesini almış."
I took everything behind the picture.,Fotoğrafın arkasındaki her şeyi aldım.
(Take the other remote thingy.),(Diğer kumandayı al.)
(Leave it here.),(Bırak.)
Did you?,Öyle mi?
(Walk away.),(Uzaklaş.)
Someone left their lawn mower out here.,Birisi çim biçme makinesini burada unutmuş.
(Start the mower.),(Çim biçme makinesini çalıştır.)
(Leave it alone.),(Onu yalnız bırak.)
(Start the mower.),(Çim biçme makinesini çalıştır.)
(Start the mower.),(Çim biçme makinesini çalıştır.)
I ran the mower into the rocks. I don't think it's gonna work anymore.,Biçme makinesini kayalara çarptım. Artık işe yarayacağını sanmıyorum.
Bummer.,Tüh.
"As far as playgrounds go, this is the only one I've ever seen with functioning defenses.","Gördüğüm oyun alanları arasında, işlevsel bir savunma sistemi olan tek yer burası."
(Fire the ballista.),(Balistayı ateşle.)
(Leave it alone.),(Bırak.)
I fired the arrow already.,Oku zaten attım.
And what fun that was.,Ve çok da eğlenceliydi.
There's a ballista here... <kgwait>thankfully it's not loaded.,Burada bir balista var... <kgwait>Çok şükür ki dolu değil.
But I wanted to shoot something.,Ama bir şeylere ateş etmek istemiştim.
There's another one of those bunnies waiting there.,Orada bekleyen tavşanlardan biri daha burada.
"Shoo, bunny!","Kış kış, tavşan!"
I don't fear bunnies.,Tavşanlardan korkmuyorum.
I do fear bunnies.,Tavşanlardan korkuyorum.
Looks like lawn mowers can cut more than grass.,"Görünüşe göre çim biçme makineleri sadece çimleri değil, daha fazlasını da kesebiliyor."
I think we knew that already.,Sanırım bunu zaten biliyorduk.
What the-?!<kgwait>You aren't supposed to be here!<kgwait> The rabbits should have stopped you!,Ne-?!<kgwait>Burada olmaman gerekiyor!<kgwait> Tavşanlar seni durdurmalıydı!
"Oh, hey!<kgwait> I'm glad you're here!<kgwait> We're trying to come up with a plan to deal with that monster and get into the secret lab.","Oh, hey!<kgwait> Burada olduğuna sevindim!<kgwait> O canavarla başa çıkmak ve gizli laboratuvara girmek için bir plan yapmaya çalışıyoruz."
Yeah!<kgwait> I'm pretty sure the slide leads there.,Evet!<kgwait> Kaydırağın oraya gittiğinden oldukça eminim.
And I'm certain it captures kids based on how they will react to the goo!,Ben de balçığa verdikleri tepkimeye göre çocukları yakaladığından eminim!
Mind blowing.,Akılalmaz.
"So that means it will capture Alice, but not me since that stuff makes me sick.","Bu demek oluyor ki, kaydırak Alice'i yakalayacak. Ama balçık beni hasta ettiği için beni yakalamayacak."
Same.,Aynen.
Regis has a little remote thing that lets him override the slide. We're gonna need one to get down there.,Regis'in kaydırağı geçersiz kılmasını sağlayan küçük bir uzaktan kumandası var. Oraya inmek için onlardan birine ihtiyacımız olacak.
This thing?,Bu şey mi?
"Yes!<kgwait> Oh, this is perfect!<kgwait> You always come through with my little plans!","Evet!<kgwait> Ah, bu mükemmel!<kgwait> Küçük planlarıma her zaman çok yardımcı oluyorsun!"
It's a gift.,Allah vergisi gülüm.
So now we just gotta deal with that dog monster thing. ,Şimdi şu köpek canavarı meselesiyle uğraşmamız gerekiyor.
I ran it over with a lawn mower.,Çim biçme makinesiyle üzerinden geçtim ben.
So it's safe then?<kgwait> Now's our chance!<kgwait> Let's go!,Yani dışarısı güvenli mi?<kgwait> İşte aradığımız açıklık!<kgwait> Hadi gidelim!
Right behind you.,Hemen arkandayım.
So that's all you need?<kgwait> A shovel and some nuggets?,Yani ihtiyacın olan sadece bunlar mı?<kgwait> Bir kürek ve birkaç nugget?
"Yes, pretty Lily. Nugget will dig you a beautiful Nugget Cave... <kgwait>of Love.","Evet, sevimli Lily. Nugget sana güzel bir Nugget Aşk Mağarası kazacak."
Nugget...<kgwait> Focus. Now we need to figure out-,Nugget...<kgwait> Odaklan. Şimdi çözmemiz gereken-
"Oh hello, goo-ridding friend of Nugget.","Ah merhaba, Nugget'ın balçık temizleyen arkadaşı."
"You can't be here-<kgwait> Oh... <kgwait>it's you! Well, I guess you can help. You always seem to pull through for me.",Burada olmamalısın-<kgwait> Oh... <kgwait>senmişsin! Sanırım sen yardım edebilirsin. Her zaman bana yardım etmeyi başarıyorsun.
I'm very reliable.,Güvenilir biriyimdir.
I was just telling Nugget the plan. He's gonna dig us a Nugget Cave all the way into the secret lab beneath this school!,Ben de Nugget'a planı anlatıyordum. Bize okulun altındaki gizli laboratuvara kadar uzanan bir Nugget Mağarası kazacak!
Why?,Neden?
"I think this school specializes in scanning kids for a certain ""goo gene."" I just inspected the slide. It's got some weird tech on it. I'm pretty sure that's how they're doing it.","<size=40>Anladığım kadarıyla bu okul, çocuklarda belirli bir ""balçık geni"" taraması yapma konusunda özelleşmiş. Az önce kaydırağı inceledim. Üzerinde garip bir teknoloji var. Bu taramayı oradan yaptıklarına eminim.</size>"
...Why?,...Neden?
"When kids with the gene are exposed to goo and trauma, they transform into monsters!<kgwait> I think one of the kids from this school is in the lab right now! We have to save him. ",Gene sahip olan çocuklar balçık ve travmaya maruz kaldıklarında canavara dönüşüyorlar!<kgwait> Sanırım bu okuldan bir çocuk şu an laboratuvarda! Onu kurtarmalıyız.
I see.,Anlıyorum.
Nugget is gonna dig us into the lab so we're gonna have to find him nuggets and a shovel.,"Nugget bizi laboratuvara sokacak, bu yüzden ona nuggetlar ve bir kürek bulmamız gerekecek."
Where do we get those?,Onları nereden bulacağız?
"Right now, I'm more concerned about the crazy janitor outside.",Şu anda beni daha çok dışarıdaki çılgın temizlikçi ilgilendiriyor.
It's a different crazy janitor than usual.,Normalde olan çılgın temizlikçimizden farklı.
Haha. Yeah.<kgwait> We need to get rid of that guy and get me in to see some guy named Scippio. Any ideas?,Haha. Evet.<kgwait> O adamdan kurtulmamız ve Scippio adında biriyle görüşmem gerek. Herhangi bir fikrin var mı?
Nugget has an idea!<kgwait> Nugget heard things. Whispers. The goo speaks.,Nugget'ın bir fikri var!<kgwait> Nugget bir şeyler duydu. Fısıltılar. Balçık konuşuyor.
"I don't know if I like the sound of that, Nugget.","Bu kulağa hiç hoş gelmiyor, Nugget."
Trust Nugget. Nugget knows.,Nugget'a güvenin. Nugget biliyor.
If you insist. I'll be here until you get rid of him.,Eğer ısrar ediyorsan... Sen onu ortadan kaldırana kadar ben buradayım.
You should probably go with him.<kgwait> He can be... <kgwait>unreliable.,Muhtemelen onunla gitmelisin.<kgwait> O... <kgwait>güvenilmez olabiliyor.
I have a few questions.,Birkaç sorum var.
Will do.,Tamamdır.
Oh yeah. I guess I should get you up to speed. What do you want to know?,Ah evet. Sanırım seni bilgilendirmeliyim. Ne bilmek istiyorsun?
Where's Billy?,Billy nerede?
He's running an operation at another school. We're hoping to meet up again tomorrow.,Başka bir okulda operasyon yürütüyor. Yarın tekrar buluşmayı umuyoruz.
You need to see Scippio?,Scippio'yu mu görmen gerek?
"Yeah. Billy found some papers in the lab yesterday with that name on it.<kgwait> Billy told me to talk to him, but apparently that's a tall order.",Evet. Billy dün laboratuvarda o ismin yazılı olduğu bazı kağıtlar buldu.<kgwait> Bana onunla konuşmamı söyledi ama belli ki bu zor bir işmiş.
What do you want from the lab?,Laboratuvardan ne istiyorsunuz?
"According to some papers we found yesterday, Alice was one of two kids captured here.<kgwait> The other one, Kevin, is likely still down there. We need to save him.","Dün bulduğumuz bazı belgelere göre Alice burada yakalanan iki çocuktan biriydi.<kgwait> Diğeri, Kevin, muhtemelen hala orada. Onu kurtarmamız gerekiyor."
I'm gonna go help Nugget.,Nugget'a yardım etmeye gideceğim.
"Good call. That Regis guy only wants me, so you should be fine to go out and help Nugget get rid of him.","İyi karar. Regis denen adam sadece beni istiyor, bu yüzden sen dışarı çıkıp Nugget'ın ondan kurtulmasına yardım edebilirsin."
Got it.,Anlaşıldı.
Where would that be?,O nerede olabilir?
"I'm guessing it's hidden in the office somewhere, but it'll probably be really hard to get now.",Sanırım ofisin bir yerinde saklıdır ama şu anda onu bulmak muhtemelen çok zor olacaktır.
Darn it.,Kahretsin.
I'll take care of it.,Ben hallederim.
Cool! Come back here when that thing is gone!,Harika! O şey gidince buraya geri gel!
Will do.,Yapacağım.
They tried...,Denediler...
"Oh, it's you!<kgwait> Long time no see.","Ah, sen misin!<kgwait> Uzun zamandır görüşmedik."
It's only been a day.,Daha bir gün oldu.
"Right.<kgwait> Yeah.<kgwait> It's just been a crazy week. Makes it feel longer, you know?","Doğru.<kgwait> Evet.<kgwait> Sadece, çılgın bir hafta geçirdik. Daha uzun hissettiriyor, bilirsin ya."
I do.,Bilirim.
"Well...<kgwait> not to be rude, but I really don't want anyone drawing attention to my little hideout here.<kgwait> Please sneak out the way you came in.",Şey...<kgwait> kaba olmak istemem ama buradaki küçük saklanma yerime kimsenin dikkat çekmesini istemiyorum.<kgwait> Lütfen içeri girdiğin yoldan gizlice çık.
Okay then.,Tamam o zaman.
"I can't risk you blowing my cover.<kgwait> Get out of here, and try not to be seen!",Saklanma yerimi açığa çıkarma riskine giremem.<kgwait> Buradan git ve kimseye görünmemeye çalış!
I'll try.,Deneyeceğim.
"Oh, hello again.<kgwait> Hopefully tomorrow that Regis guy isn't so on my case.","Ah, tekrar merhaba.<kgwait> Umarım yarın o Regis denen adam bana bu kadar yüklenmez."
Here's hoping.,Umarım öyle olur.
"You can try and deal with that dog thing, but without that remote, we have no way of getting into the lab.",Şu köpek meselesini halletmeye çalışabilirsin ama o kumanda olmadan laboratuvara girmemizin hiçbir yolu yok.
Darn.,Kahretsin.
Did you handle that crazy dog thing out there?,Şu çılgın köpek olayını hallettin mi?
I really don't want to get eaten.,Gerçekten yenmek istemiyorum.
"That's it, Kevin.<kgwait> Nice and easy. No sudden moves.","İşte böyle, Kevin.<kgwait> Yavaş yavaş. Ani hareketler yok."
"You won't get away with this!<kgwait> This lab was made to stop goo mutations, not cause them!","Bunu yapamazsın!<kgwait> Bu laboratuvar, balçık mutasyonlarını durdurmak için yapıldı, onlara sebep olmak için değil!"
"You think too small, David.<kgwait> That's why I'm in charge now.<kgwait> Kevin is gonna get me another promotion for sure!","Çok küçük düşünüyorsun, David.<kgwait> Bu yüzden artık ben sorumluyum.<kgwait> Kevin bana kesinlikle bir terfi daha kazandıracak!"
"You're a monster, Regis. A MONSTER!!","Sen bir canavarsın, Regis. BİR CANAVAR!!"
"Actually, it's Kevin who's the monster now.<kgwait> Anyway, it's been nice catching up, David. Such a shame you can't come with me.","Aslında, canavar olan Kevin.<kgwait> Her neyse, tekrar görüşmek güzeldi, David. Benimle gelemeyecek olman çok yazık."
Don't do this.,Bunu yapma.
Too late.<kgwait> I've already set the goo core to overload after I leave. Don't want any evidence left over.,Çok geç.<kgwait> Ayrıldıktan sonra balçık çekirdeğini aşırı yükleyecek şekilde ayarladım bile. Geriye hiçbir kanıt kalmasını istemiyorum.
"Gonna turn on the electric floor here too, just to be sure. I know you have a few tricks up your sleeve, so I'm not taking any chances.","Buradaki elektrikli zemini de emin olmak için açacağım. Şapkanda birkaç tavşan sakladığını biliyorum, bu yüzden hiçbir riske girmeyeceğim."
"You'll pay for this. If it's the last thing I do, you'll pay.","Bunun bedelini ödeyeceksin. Yapacağım son şey olsa bile, ödeyeceksin."
"Farewell, old friend.",Elveda eski dostum.
"Okay, Kevin. We gotta go. I'm gonna let you out. Remember how this works. ","Tamam, Kevin. Gitmeliyiz. Seni dışarı çıkaracağım. Bunun nasıl işlediğini hatırla."
<kgwait>What the-?!<kgwait> How did you go through my super secret slide tube?,<kgwait>Ne oluyor?!<kgwait> Süper gizli kaydırak tüpümden nasıl geçtin?
I had the remote.,Kumandam vardı.
"*Bah!* No matter. Good thing I was still here. If you had dropped in a little later, you would have been running all over this lab.","*Bah!* Önemli değil. Neyse ki hala buradaydım. Biraz daha geç uğrasaydın, bu laboratuvarın her yerinde koşuşturabilirdin."
That would have been fun.,Bu eğlenceli olurdu.
"Yes, it would have. Too bad for you.",Evet öyle. Senin için çok yazık.
Too bad.,Çok yazık.
Electric floor charging--<kgwait>50%.,Elektrikli zemin şarjı--<kgwait>%50.
Electric floor charging -- 100%. Activating electric floor.,Elektrikli zemin şarjı -- %100. Elektrikli zemin aktifleştiriliyor.
I feel tingly.,İçimde karıncalanma hissediyorum.
What's going on in here?!<kgwait> Why is there so much activity being detected in Kevin's cage-?!,Burada neler oluyor?!<kgwait> Kevin'in kafesinde neden bu kadar çok aktivite tespit ediliyor-?!
Oh!<kgwait> What's this?<kgwait> Kevin did you make some new friends?,"Oh!<kgwait> Bu da nedir?<kgwait> Kevin, yeni arkadaşlar mı edindin?"
How could you do this to him?! You're a monster!,Bunu ona nasıl yapabildin?! Sen bir canavarsın!
"I disagree, and now that I have Alice back, I can afford to leave Kevin behind.",Katılmıyorum ve artık Alice'i geri aldığıma göre Kevin'ı burada bırakabilirim.
Leave him behind?<kgwait> What do you mean-,Burada mı bırakacaksın?<kgwait> Ne demek istiyorsun?
Activate B33p-B00p!,B33p-B00p'u aktifleştir!
Beep-Boop activated.,Bip-Bup aktifleştirildi.
Farewell.,Elveda.
Bye.,Bye.
Alice is trapped in this tube.<kgwait> She's saying something but I can't hear her.,Alice bu tüpün içinde sıkışmış durumda.<kgwait> Bir şeyler söylüyor ama onu duyamıyorum.
Bummer.,Tüh.
It's a big empty tube. I'm assuming a kid has been trapped in there before.,"Büyük, boş bir tüp. Sanırım daha önce bir çocuk orada mahsur kalmış."
That's a pretty safe bet.,İyi bir tahmin.
<size=100>I REMEMBER EVERYTHING!!</size>,<size=100>HER ŞEYİ HATIRLIYORUM!!</size>
You do?,Öyle mi?
I hit my head when I landed! I remember! <kgwait>The slide! Being stuck in that tube!<kgwait> Regis!<kgwait> Kevin!<kgwait> The tunnels!,İndiğimde kafamı çarptım! Hatırlıyorum! <kgwait>Kaydırak! O tüpte sıkışmış olmak!<kgwait> Regis!<kgwait> Kevin!<kgwait> Tüneller!
That's a lot of things.,Bunlar çok fazla.
And the codes!<kgwait> I saw Regis enter so many codes!<kgwait> I wrote them down on the wall using my special pen!,Ve kodlar!<kgwait> Regis'in bir sürü kod girdiğini gördüm!<kgwait> Özel kalemimi kullanarak onları duvara yazmıştım!
How do I get in?,Nasıl içeri girebilirim.
I remember the cage code starts with the blue circle and then goes straight across horizontally. Give that a try.,Kafes kodunun mavi yuvarlak ile başladığını ve sonra yatay sırada ilerlediğini hatırlıyorum. Bunu dene.
